Film ID,Film Title,Year of Release,Disability Represented,Category of Disability,Final Location,Final Location State,Final Location Country,Latitude,Longitude
9337,Amore (1948) - Il Miracolo (The Miracle),1948,Intellectual Disability,Cognitive & Intellectual Disabilities,Salerno,Campania,Italy,27.25,-81.25
9337,Amore (1948) - Il Miracolo (The Miracle),1948,Intellectual Disability,Cognitive & Intellectual Disabilities,Campania,Campania,Italy,,
9338,Faces in the Crowd,2011,Prosopagnosia (Face-blindness),Neurological Disabilities,Winnipeg,Manitoba,Canada,,
9338,Faces in the Crowd,2011,Prosopagnosia (Face-blindness),Neurological Disabilities,Chicago,Illinois,United States,19.0901528,72.8637135
9339,The Terrorizers,1986,,Physical Disabilities,Taipei,,Taiwan,13.0836939,80.270186
9339,The Terrorizers,1986,,Physical Disabilities,Taiwan,,Taiwan,14.8971921,100.83273
9340,The Intouchables (French: Intouchables),2011,Quadriplegia,Physical Disabilities,Paris,ÃŽle-de-France,France,17.360589,78.4740613
9340,The Intouchables (French: Intouchables),2011,Quadriplegia,Physical Disabilities,France,,France,38.8939168,-77.0426534
9340,The Intouchables (French: Intouchables),2011,Quadriplegia,Physical Disabilities,Cabourg,Normandie,France,38.8939168,-77.0426534
9340,The Intouchables (French: Intouchables),2011,Quadriplegia,Physical Disabilities,Calvados,Normandie,France,47.3744489,8.5410422
9340,The Intouchables (French: Intouchables),2011,Quadriplegia,Physical Disabilities,Mont Bisanne,Auvergne-RhÃ´ne-Alpes,France,47.4100168,8.5916045
9340,The Intouchables (French: Intouchables),2011,Quadriplegia,Physical Disabilities,Villard-sur-Doron,Auvergne-RhÃ´ne-Alpes,France,51.4803412,-0.6769505
9341,Genius Within: The Inner Life of Glenn Gould,2009,,Mental Health Disabilities,,,,51.5635091,-1.7933058
9342,Passion of Love (1981),1981,Potentially mental illness (based on the description of mad),Mental Health Disabilities,Turin,Piedmont,Italy,54.7023545,-3.2765753
9342,Passion of Love (1981),1981,Potentially mental illness (based on the description of mad),Mental Health Disabilities,Italy,Umbria,Italy,38.8939168,-77.0426534
9343,The Hammer,2010,Deafness,Physical Disabilities,California,California,United States,17.360589,78.4740613
9343,The Hammer,2010,Deafness,Physical Disabilities,Nevada,Nevada,United States,,
9344,Inhale,2010,Cystic Fibrosis,Chronic Illnesses & Conditions,Santa Fe,New Mexico,United States,43.663462,-79.3977597
9344,Inhale,2010,Cystic Fibrosis,Chronic Illnesses & Conditions,New Mexico,New Mexico,United States,43.7229765,-79.5437186
9344,Inhale,2010,Cystic Fibrosis,Chronic Illnesses & Conditions,Las Vegas,Nevada,United States,,
9345,A Lake,2008,Epilepsy,Neurological Disabilities,Burnham Beeches,Buckinghamshire,United Kingdom,43.734014,-77.7073563
9345,A Lake,2008,Epilepsy,Neurological Disabilities,Slough,Berkshire,United Kingdom,50.3055319,-89.0319152
9345,A Lake,2008,Epilepsy,Neurological Disabilities,London,England,United Kingdom,43.6676565,-79.3946988
9345,A Lake,2008,Epilepsy,Neurological Disabilities,Wexham,Buckinghamshire,United Kingdom,34.0616262,-117.6495909
9346,The Importance of Tying Your Own Shoes,2011,Learning Disabilities,Cognitive & Intellectual Disabilities,,,,,
9347,Cruel Gun Story (æ®‹é…·ãªéŠƒå¼¾),1964,Wheelchair user,Physical Disabilities,,,,43.2664665,-79.8643436
9348,La sociedad del semÃ¡foro,2010,,Mental Health Disabilities,,,,33.7993702,-84.3926489
9349,The Family Tree,2011,Memory Loss,Cognitive & Intellectual Disabilities,Conyers,Georgia,USA,40.7608472,-111.9087957
9350,Walk Softly Stranger,1950,,Physical Disabilities,Pacoima,California,United States,40.7628137,-111.8368719
9350,Walk Softly Stranger,1950,,Physical Disabilities,Los Angeles,California,United States,51.5074456,-0.1277653
9350,Walk Softly Stranger,1950,,Physical Disabilities,Hollywood,California,United States,51.5004089,-0.128135
9351,The Master,2012,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,Vallejo,California,United States,34.0536909,-118.242766
9351,The Master,2012,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,California,California,United States,-33.8698439,151.2082848
9351,The Master,2012,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,San Francisco,California,United States,-31.8759835,147.2869493
9351,The Master,2012,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,Berkeley,California,United States,30.461468,-87.8771841
9351,The Master,2012,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,Alameda,California,United States,46.8712641,5.4297754
9351,The Master,2012,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,Primm,Nevada,United States,30.4926448,-90.111835
9351,The Master,2012,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,Nevada,Nevada,United States,39.0621593,-84.5000839
9352,The Return of the Prodigal Son (NÃ¡vrat ztracenÃ©ho syna),1967,Mental Illness,Mental Health Disabilities,,,,33.6295587,-83.8529601
9353,Vivien Leigh: Scarlett And Beyond,1990,"Tuberculosis, Manic Depression (now known as Bipolar Disorder)",Mental Health Disabilities,Haddenham,England,United Kingdom,29.9461665,-90.0784417
9354,The Patience Stone (Sang-e Saboor),2012,Coma,Neurological Disabilities,Morocco,,Morocco,,
9355,Walter and June (1983),1983,Learning Difficulties,Cognitive & Intellectual Disabilities,London,,United Kingdom,35.2525419,-106.2036349
9355,Walter and June (1983),1983,Learning Difficulties,Cognitive & Intellectual Disabilities,,,,35.0921651,-106.6495552
9356,Chronicle of My Mother (27-08-2011),2011,Dementia,Cognitive & Intellectual Disabilities,,,,35.0834079,-106.647296
9357,After Fall Winter,2012,Leukemia,Physical Disabilities,,,,-34.9281805,138.5999312
9358,The Willow Tree,2005,Blindness,Physical Disabilities,Paris,ÃŽle-de-France,France,-30,135
9358,The Willow Tree,2005,Blindness,Physical Disabilities,France,Centre-Val de Loire,France,-34.8266187,138.4935504
9359,Sun Kissed,2012,Xeroderma Pigmentosum (XP),Chronic Illnesses & Conditions,Navajo Nation,Arizona,United States,-34.9853742,138.5877817
9359,Sun Kissed,2012,Xeroderma Pigmentosum (XP),Chronic Illnesses & Conditions,New Mexico,New Mexico,United States,-34.8342755,138.5123548
9360,Fragments of an Alms-Film (Fragmentos de um Filme-Esmola: A Sagrada FamÃ­lia),1972,Its unclear if JoÃ£o Lucass behavior is a result of a disability or a deliberate choice. The description suggests a possible mental health condition or a form of social withdrawal.,Mental Health Disabilities,,,,,
9361,Paul Williams Still Alive,2011,Dwarfism,Physical Disabilities,Las Vegas,Nevada,United States,51.4816546,-3.1791934
9361,Paul Williams Still Alive,2011,Dwarfism,Physical Disabilities,Nevada,Nevada,United States,52.4144637,-4.0685073
9362,The Psychopath,1966,,Physical Disabilities,Shepperton,England,United Kingdom,47.6020234,-122.339864
9362,The Psychopath,1966,,Physical Disabilities,Surrey,England,United Kingdom,42.8875204,-78.8784365
9363,A Womans Face (Ansiktet),1938,Facial disfigurement,Physical Disabilities,,,,38.5810606,-121.493895
9364,The House Is Black (Khaneh Siyah Ast),1963,Leprosy (Hansens Disease),Physical Disabilities,Tabriz,East Azerbaijan Province,Iran,34.625739,-118.0826393
9365,The Solitude of Prime Numbers (La solitudine dei numeri primi),2010,Leg disability,Physical Disabilities,Turin,Piedmont,Italy,36.728212,-120.666589
9365,The Solitude of Prime Numbers (La solitudine dei numeri primi),2010,Leg disability,Physical Disabilities,Terni,Umbria,Italy,36.7014631,-118.755997
9366,Fred & Vinnie,2011,Agoraphobia,Mental Health Disabilities,Los Angeles,California,United States,37.3543765,-122.051352
9366,Fred & Vinnie,2011,Agoraphobia,Mental Health Disabilities,Chatsworth,California,United States,51.5074456,-0.1277653
9366,Fred & Vinnie,2011,Agoraphobia,Mental Health Disabilities,Lake View Terrace,California,United States,51.5004089,-0.128135
9367,Fight Zatoichi Fight (Zatoichi to Yaburekaze),1964,Blindness,Physical Disabilities,,,,,
9368,Confine,2012,Physical Disability,Mental Health Disabilities,London,England,United Kingdom,31.1728205,-7.3362482
9368,Confine,2012,Physical Disability,Mental Health Disabilities,England,England,United Kingdom,38.8939168,-77.0426534
9369,My Wife Is a Gangster 2 (ì¡°í­ ë§ˆëˆ„ë¼ 2),2003,Amnesia,Cognitive & Intellectual Disabilities,,,,48.2575695,-114.3267509
9370,An Englishman in New York,2009,,Mental Health Disabilities,London,England,United Kingdom,47.3752671,-109.638757
9370,An Englishman in New York,2009,,Mental Health Disabilities,Richmond,London,United Kingdom,41.5,85.5
9370,An Englishman in New York,2009,,Mental Health Disabilities,New York City,New York,United States,41.5,85.5
9371,The Circus Tent,1978,Dwarfism,Physical Disabilities,,,,13.0836939,80.270186
9372,Spinning Plates,2013,,Mental Health Disabilities,Brandenburg,Iowa,United States,47.6020234,-122.339864
9372,Spinning Plates,2013,,Mental Health Disabilities,Goorstorf,Iowa,United States,,
9372,Spinning Plates,2013,,Mental Health Disabilities,Balltown,Iowa,United States,47.6182149,-122.1845924
9372,Spinning Plates,2013,,Mental Health Disabilities,Iowa,Iowa,United States,47.2455013,-122.438329
9373,Free the Mind,2013,Post-traumatic stress disorder (PTSD),Mental Health Disabilities,,,,40.7608472,-111.9087957
9374,The Crew,1994,Transgender,,Bimini Islands,,Bahamas,40.7628137,-111.8368719
9374,The Crew,1994,Transgender,,Bahamas,,Bahamas,10.5270099,76.214621
9375,The Sword and the Dragon,1956,,Physical Disabilities,,,,9.9674277,76.2454436
9376,The Curse of the Oily Maniac,1956,Hunchback,Physical Disabilities,,,,38.8939168,-77.0426534
9377,"The Tale of Zatoichi (åº§é ­å¸‚ç‰©èªž, Zatoichi Monogatari)",1962,Blindness,Physical Disabilities,,,,38.8939168,-77.0426534
9378,The Tale of ZatÃ´ichi Continues (ZatÃ´ichi monogatari: FukushÃ»),1962,Blindness,Physical Disabilities,,,,34.0536909,-118.242766
9379,New Tale of Zatoichi (æ–°ãƒ»åº§é ­å¸‚),1963,Blindness,Physical Disabilities,,,,29.15698,120.31478
9380,"ZatÃ´ichi Goes to the Fire Festival (åº§é ­å¸‚ç«ç¥­ã‚Š, Zatoichi Himatsuri)",1970,Blindness,Physical Disabilities,,,,29.26778,120.22528
9381,ZatÃ´ichi on the Road (ZatÃ´ichi to Yaburekake no Yume),1963,Blindness,Physical Disabilities,,,,,
9382,ZatÃ´ichis Flashing Sword (ZatÃ´ichi to Yaburekaze),1964,Blindness,Physical Disabilities,,,,38.8939168,-77.0426534
9383,"Adventures of Zatoichi (åº§é ­å¸‚ç‰©èªž, Zatoichi Monogatari)",1964,Blindness,Physical Disabilities,,,,38.8939168,-77.0426534
9384,ZatÃ´ichi and the Doomed Man (ZatÃ´ichi to Yobanashi),1965,Blindness,Physical Disabilities,,,,38.8939168,-77.0426534
9385,ZatÃ´ichis Revenge (ZatÃ´ichi no FukushÃ»),1965,Blindness,Physical Disabilities,,,,34.0536909,-118.242766
9386,ZatÃ´ichis Vengeance (ZatÃ´ichi no FukushÃ»),1966,Blindness,Physical Disabilities,,,,34.625739,-118.0826393
9387,Odds and Evens (Italian: Pari e dispari),1978,Blindness,Physical Disabilities,Fort Lauderdale,Florida,United States,36.728212,-120.666589
9387,Odds and Evens (Italian: Pari e dispari),1978,Blindness,Physical Disabilities,Florida,Florida,United States,36.7014631,-118.755997
9388,Life Is No Piece of Cake (German: Das Leben ist kein Ponyhof),2012,Cancer,Physical Disabilities,Germany,,Germany,37.3543765,-122.051352
9389,ZatÃ´ichis Cane Sword (ZatÃ´ichi:  Yume no Maki),1967,Blindness,Physical Disabilities,,,,51.2239544,1.4027344
9390,The Human Race,2013,"The description mentions handicapped individuals, suggesting the presence of disability representation.",,Santa Clarita,California,United States,51.3586758,1.4407855
9390,The Human Race,2013,"The description mentions handicapped individuals, suggesting the presence of disability representation.",,California,California,United States,51.186841,1.4027375
9390,The Human Race,2013,"The description mentions handicapped individuals, suggesting the presence of disability representation.",,USA,,United States,51.5074456,-0.1277653
9390,The Human Race,2013,"The description mentions handicapped individuals, suggesting the presence of disability representation.",,Death Valley,California,United States,51.5004089,-0.128135
9390,The Human Race,2013,"The description mentions handicapped individuals, suggesting the presence of disability representation.",,Whittier,California,United States,51.753051,-0.3379675
9391,M for Mother,2006,Undisclosed birth defects,Mental Health Disabilities,Tehran,Tehran Province,Iran,40.7608472,-111.9087957
9391,M for Mother,2006,Undisclosed birth defects,Mental Health Disabilities,Zarrin District,Yazd Province,Iran,40.7628137,-111.8368719
9392,Beyond Loch Ness,2008,,Physical Disabilities,Vancouver,British Columbia,Canada,34.0536909,-118.242766
9392,Beyond Loch Ness,2008,,Physical Disabilities,British Columbia,British Columbia,Canada,40.7372329,-73.862477
9393,ZatÃ´ichi at Large (ZatÃ´ichi to Yaburekake no Yume),1972,Blindness,Physical Disabilities,,,,40.7127281,-74.0060152
9394,In a Town This Size,2011,,Mental Health Disabilities,Denton,New York,United States,38.90739,-77.008937
9395,ZatÃ´ichi in Desperation (ZatÃ´ichi: KyÃ´fu no Yami),1972,Blindness,Physical Disabilities,,,,40.8077558,-73.9616141
9396,HalloHallo,2014,Uncommunicative patient,Mental Health Disabilities,Falun,Dalarna,Sweden,34.0536909,-118.242766
9396,HalloHallo,2014,Uncommunicative patient,Mental Health Disabilities,Dalarna County,,Sweden,,
9396,HalloHallo,2014,Uncommunicative patient,Mental Health Disabilities,Sweden,,Sweden,,
9397,Blind Massage (Tuina),2014,Blindness,Physical Disabilities,Nanjing,Jiangsu,China,,
9398,Satans Sword: The Dragon God,1960,Blindness,Physical Disabilities,,,,48.8588897,2.320041
9399,A Werewolf Boy (ëŠ‘ëŒ€ì†Œë…„),2012,,Mental Health Disabilities,,,,48.830919,2.376158
9400,Buddies (Colegas),2012,Down syndrome,Mental Health Disabilities,Buenos Aires,Ciudad AutÃ³noma de Buenos Aires,Argentina,38.8939168,-77.0426534
9400,Buddies (Colegas),2012,Down syndrome,Mental Health Disabilities,BrasÃ­lia,Distrito Federal,Brazil,37.0811452,22.4248618
9400,Buddies (Colegas),2012,Down syndrome,Mental Health Disabilities,CÃ³rdoba,CÃ³rdoba,Argentina,,
9401,Love Simple,2009,Lupus,Chronic Illnesses & Conditions,Brooklyn,New York,United States,34.0536909,-118.242766
9401,Love Simple,2009,Lupus,Chronic Illnesses & Conditions,New York City,New York,United States,40.6526006,-73.9497211
9401,Love Simple,2009,Lupus,Chronic Illnesses & Conditions,New York,New York,United States,38.8939168,-77.0426534
9402,A Resurrection,2013,Mental Illness,Mental Health Disabilities,Pittsburgh,Pennsylvania,United States,49.163877,-123.938122
9402,A Resurrection,2013,Mental Illness,Mental Health Disabilities,Pennsylvania,Pennsylvania,United States,49.2578314,-123.246242
9403,The Blind Menace,1960,Blindness,Physical Disabilities,,,,49.2443509,-123.1230298
9404,ZatÃ´ichis Conspiracy (ZatÃ´ichi: KyÃ´fu no Yami),1973,Blindness,Physical Disabilities,,,,11.0018115,76.9628425
9405,8 Days to Premiere,2008,Stage Fright,Mental Health Disabilities,Helsinki,Uusimaa,Finland,38.8939168,-77.0426534
9405,8 Days to Premiere,2008,Stage Fright,Mental Health Disabilities,Finland,,Finland,,
9406,A Mothers Courage (aka The Sunshine Boy),2009,Autism,Mental Health Disabilities,Austin,Texas,United States,34.625739,-118.0826393
9406,A Mothers Courage (aka The Sunshine Boy),2009,Autism,Mental Health Disabilities,Texas,Texas,United States,36.728212,-120.666589
9406,A Mothers Courage (aka The Sunshine Boy),2009,Autism,Mental Health Disabilities,USA,,United States,36.7014631,-118.755997
9407,Honey (Miele),2013,Invisible Malaise (Likely a mental health condition),Mental Health Disabilities,Terni,Umbria,Italy,37.3543765,-122.051352
9408,Alligator Eyes,1990,Blindness,Physical Disabilities,Atlantic City,New Jersey,United States,9.9674277,76.2454436
9408,Alligator Eyes,1990,Blindness,Physical Disabilities,North Carolina,North Carolina,United States,34.0536909,-118.242766
9409,I Love You Love,1989,,Physical Disabilities,,,,17.360589,78.4740613
9410,Monkeys Teeth,1960,Mental Illness (likely),,,,,17.360589,78.4740613
9411,Electric Boogaloo: The Wild Untold Story of Cannon Films,2014,,Physical Disabilities,United States,,United States,17.0050454,81.7804732
9411,Electric Boogaloo: The Wild Untold Story of Cannon Films,2014,,Physical Disabilities,Israel,,Israel,17.0156293,81.7923298
9411,Electric Boogaloo: The Wild Untold Story of Cannon Films,2014,,Physical Disabilities,Italy,,Italy,15.83333,79.75
9411,Electric Boogaloo: The Wild Untold Story of Cannon Films,2014,,Physical Disabilities,France,,France,17.6935526,83.2921297
9411,Electric Boogaloo: The Wild Untold Story of Cannon Films,2014,,Physical Disabilities,United Kingdom,,United Kingdom,,
9412,Double Play: James Benning and Richard Linklater,2013,,Mental Health Disabilities,Austin,Texas,United States,38.8939168,-77.0426534
9412,Double Play: James Benning and Richard Linklater,2013,,Mental Health Disabilities,Texas,Texas,United States,51.5074456,-0.1277653
9413,The Tribe,2014,Deafness,Physical Disabilities,Kyiv,,Ukraine,51.5004089,-0.128135
9414,Its My Mothers Birthday Today,2008,Castration,Physical Disabilities,,,,51.5635091,-1.7933058
9415,The Dark Horse,2014,Bipolar Disorder,Mental Health Disabilities,Gisborne,Gisborne,New Zealand,38.8939168,-77.0426534
9415,The Dark Horse,2014,Bipolar Disorder,Mental Health Disabilities,Auckland,Auckland,New Zealand,-26.205,28.049722
9416,Snakes and Earrings (ãƒ˜ãƒ“ã¨æŒ‡è¼ª),2008,Split Tongue,Physical Disabilities,,,,-28.8166236,24.991639
9417,Mr. Hublot,2013,Obsessive-Compulsive Disorder (OCD),Mental Health Disabilities,Luxembourg,,Luxembourg,46.49272,-80.991211
9418,Bound by Flesh,2012,Conjoined twins,Physical Disabilities,Fort Lee,New Jersey,United States,38.8939168,-77.0426534
9418,Bound by Flesh,2012,Conjoined twins,Physical Disabilities,New Jersey,New Jersey,United States,38.8939168,-77.0426534
9419,Good Luck. And Take Care of Each Other,2012,"Social awkwardness,  possible Autism Spectrum Disorder (ASD)",Mental Health Disabilities,,,,34.1235724,-118.259173
9420,Baby Needs a New Pair of Shoes,1974,Transgender,,,,,38.4781927,-107.876277
9421,Sazen Tange and the Pot Worth a Million Ryo (åº§é ­å¸‚ç‰©èªž),1935,Physical Disability,Mental Health Disabilities,,,,34.1569301,-118.7572342
9422,The Rag Man,1925,Rheumatism,Physical Disabilities,New York City,New York,United States,38.8939168,-77.0426534
9423,ZatÃ´ichi: The Blind Swordsman,1989,Blindness,Physical Disabilities,,,,38.8939168,-77.0426534
9424,The Way He Looks (Original Title:  Hoje Eu Quero Voltar Sozinho),2014,Blindness,Physical Disabilities,SÃ£o Paulo,SÃ£o Paulo,Brazil,37.5534363,126.9697994
9425,Frozen Days,2005,Coma,Neurological Disabilities,Tel Aviv,Tel Aviv District,Israel,38.8939168,-77.0426534
9426,Thrust in Me,1985,Suicidal ideation (implied),Mental Health Disabilities,,,,,
9427,Rakuen Tsuihou - Expelled from Paradise,2014,Prosthetic Limb,Physical Disabilities,,,,38.8939168,-77.0426534
9428,Dancing Outlaw II: Jesco Goes to Hollywood,1994,,Mental Health Disabilities,USA,,United States,37.5534363,126.9697994
9429,Little Hamlet,1960,Dwarfism,Physical Disabilities,Poland,ÅÃ³dÅº Voivodeship,Poland,36.638392,127.6961188
9430,In the Shadow of the Machine,1928,"Injuries, Amputations",Physical Disabilities,Moscow,Moscow,Russia,23.9739374,120.9820179
9431,Touch the Top of the World,2006,Blindness,Physical Disabilities,Calgary,Alberta,Canada,38.8939168,-77.0426534
9431,Touch the Top of the World,2006,Blindness,Physical Disabilities,Alberta,Alberta,Canada,36.638392,127.6961188
9432,Death Occurred Last Night,1970,Intellectual Disability,Mental Health Disabilities,Milan,Lombardia,Italy,38.8939168,-77.0426534
9432,Death Occurred Last Night,1970,Intellectual Disability,Mental Health Disabilities,Italy,Umbria,Italy,37.5534363,126.9697994
9433,Butterfly Girl,2014,,Chronic Illnesses & Conditions,,,,38.8939168,-77.0426534
9434,Silent Night Deadly Night 5: The Toy Maker,1991,Non-Verbal Communication,Physical Disabilities,Van Nuys,California,United States,38.8939168,-77.0426534
9435,Forget Me Not,2011,Alzheimers Disease,Neurological Disabilities,London,England,United Kingdom,23.9739374,120.9820179
9436,The Hire: Powder Keg,2001,Blindness,Physical Disabilities,Los Angeles,California,USA,37.5534363,126.9697994
9437,Love Money Love,2000,,Physical Disabilities,North Rhine-Westphalia,North Rhine-Westphalia,Germany,37.2884675,127.0535231
9437,Love Money Love,2000,,Physical Disabilities,Germany,Thuringia,Germany,38.8939168,-77.0426534
9438,The Weight of Elephants,2013,Potentially Depression,Mental Health Disabilities,Southland,Southland,New Zealand,22.2793278,114.1628131
9438,The Weight of Elephants,2013,Potentially Depression,Mental Health Disabilities,New Zealand,,New Zealand,22.2965739,114.1729841
9439,Top Sensation,1969,Mental Disability (specifically described as mentally handicapped),Cognitive & Intellectual Disabilities,,,,38.8939168,-77.0426534
9440,Mr. Magoos Christmas Carol,1962,Nearsightedness (Visual Impairment),Physical Disabilities,London,England,United Kingdom,38.8939168,-77.0426534
9441,Thorne: Sleepyhead,2010,Locked-in Syndrome,Neurological Disabilities,Manchester,Greater Manchester,United Kingdom,37.5534363,126.9697994
9442,Night Song,1947,Blindness,Physical Disabilities,Malibu,California,United States,,
9442,Night Song,1947,Blindness,Physical Disabilities,New York,New York,United States,15.9266657,107.9650855
9443,The Delay (La demora),2012,Memory Loss,Cognitive & Intellectual Disabilities,Montevideo,Montevideo,Uruguay,,
9443,The Delay (La demora),2012,Memory Loss,Cognitive & Intellectual Disabilities,Durazno,Durazno,Uruguay,37.5534363,126.9697994
9444,The Gangster,1947,"Mental Illness (Paranoia, Breakdown)",Mental Health Disabilities,Hollywood,California,United States,35.0731494,128.8338087
9444,The Gangster,1947,"Mental Illness (Paranoia, Breakdown)",Mental Health Disabilities,Los Angeles,California,United States,22.1899448,113.5380454
9444,The Gangster,1947,"Mental Illness (Paranoia, Breakdown)",Mental Health Disabilities,California,California,United States,29.1604466,120.2827838
9445,His and Hers (Original title: Han och Hon),2001,Infertility,Chronic Illnesses & Conditions,,,,29.2924528,120.2372669
9446,Geordie (released as Wee Geordie in the USA),1955,Short stature,Physical Disabilities,Edinburgh,Scotland,United Kingdom,29.1080344,119.6486487
9447,Jim Jefferies: Alcoholocaust,2010,Intellectual Disability,Cognitive & Intellectual Disabilities,London,England,United Kingdom,28.9786044,120.1516006
9448,This Woman Is Dangerous,1952,Blindness,Physical Disabilities,Pasadena,California,United States,38.8939168,-77.0426534
9448,This Woman Is Dangerous,1952,Blindness,Physical Disabilities,Los Angeles,California,United States,33.6874388,-80.4363743
9448,This Woman Is Dangerous,1952,Blindness,Physical Disabilities,Burbank,California,United States,34.0897,-118.6029649
9449,Hanzo the Razor: Whos Got the Gold?,1974,Blindness,Physical Disabilities,,,,34.0536909,-118.242766
9450,The Beast in Heat,1977,"The half-man, half-beast created by Fraulein Krast.",Mental Health Disabilities,Rome,Lazio,Italy,34.625739,-118.0826393
9450,The Beast in Heat,1977,"The half-man, half-beast created by Fraulein Krast.",Mental Health Disabilities,Guidonia Montecelio,Lazio,Italy,36.728212,-120.666589
9450,The Beast in Heat,1977,"The half-man, half-beast created by Fraulein Krast.",Mental Health Disabilities,Lazio,Lazio,Italy,36.7014631,-118.755997
9450,The Beast in Heat,1977,"The half-man, half-beast created by Fraulein Krast.",Mental Health Disabilities,Italy,Umbria,Italy,37.3543765,-122.051352
9451,Lightspeed,2006,Radiation-induced superpowers,Physical Disabilities,Salt Lake City,Utah,United States,37.2884675,127.0535231
9451,Lightspeed,2006,Radiation-induced superpowers,Physical Disabilities,Utah,Utah,United States,,
9451,Lightspeed,2006,Radiation-induced superpowers,Physical Disabilities,USA,,United States,37.2755042,127.1164108
9452,Bit by Bit,2002,Amputation,Physical Disabilities,,,,37.5534363,126.9697994
9453,What Happened Miss Simone?,2015,Bipolar Disorder,Mental Health Disabilities,New York City,New York,United States,37.4766821,126.6168874
9453,What Happened Miss Simone?,2015,Bipolar Disorder,Mental Health Disabilities,Los Angeles,California,United States,37.2884675,127.0535231
9453,What Happened Miss Simone?,2015,Bipolar Disorder,Mental Health Disabilities,London,,United Kingdom,,
9454,The Things of Life (Le  chagrin et la pitiÃ©),1970,,Mental Health Disabilities,,,,50.4433489,-4.6246566
9455,Casa de Lava,1995,Coma,Neurological Disabilities,Lisbon,,Portugal,38.8939168,-77.0426534
9455,Casa de Lava,1995,Coma,Neurological Disabilities,Portugal,,Portugal,34.0139718,-118.4954045
9455,Casa de Lava,1995,Coma,Neurological Disabilities,Cape Verde,,Cape Verde,34.0536909,-118.242766
9456,$1 000 on the Black,1966,Mute,Physical Disabilities,Rome,Lazio,Italy,,
9457,Jim Jefferies: BARE,2014,,Mental Health Disabilities,Boston,Massachusetts,United States,19.4326296,-99.1331785
9458,The Plague,2006,Coma,Neurological Disabilities,Selkirk,Manitoba,Canada,23,-102
9458,The Plague,2006,Coma,Neurological Disabilities,Manitoba,Manitoba,Canada,34.0278787,-118.3888493
9458,The Plague,2006,Coma,Neurological Disabilities,Winnipeg,Manitoba,Canada,34.625739,-118.0826393
9459,A One-Way Trip to Antibes,2011,,Physical Disabilities,LuleÃ¥,Norrbotten,Sweden,36.728212,-120.666589
9459,A One-Way Trip to Antibes,2011,,Physical Disabilities,Ã„lvsbyn,Norrbotten,Sweden,36.7014631,-118.755997
9459,A One-Way Trip to Antibes,2011,,Physical Disabilities,Boden,Norrbotten,Sweden,37.3543765,-122.051352
9459,A One-Way Trip to Antibes,2011,,Physical Disabilities,SÃ¶rvÃ¤gen,,Sweden,,
9459,A One-Way Trip to Antibes,2011,,Physical Disabilities,SÃ¶dra VisttrÃ¤sk,,Sweden,51.4924922,7.4518549
9459,A One-Way Trip to Antibes,2011,,Physical Disabilities,Antibes,Provence-Alpes-CÃ´te d'Azur,France,51.1561514,10.4006695
9460,Bandaged,2009,"Facial disfigurement, burns",Physical Disabilities,Berlin,,Germany,51.5,10.5
9460,Bandaged,2009,"Facial disfigurement, burns",Physical Disabilities,Vogtei,Thuringia,Germany,38.8939168,-77.0426534
9461,Hysteria: The Def Leppard Story,2001,,Physical Disabilities,MontrÃ©al,Quebec,Canada,,
9461,Hysteria: The Def Leppard Story,2001,,Physical Disabilities,Quebec,Quebec,Canada,,
9462,Familiar Ground (French:  Le  monde  Ã   lenvers),2011,,,,,,38.2553393,140.3400205
9463,Our Summer in Provence (French: Un Ã©tÃ© en Provence),2014,Deafness,Physical Disabilities,,,,36.5748441,139.2394179
9464,The Life and Mind of Mark DeFriest,2014,Mental Illness,Mental Health Disabilities,Florida,Florida,United States,29.15698,120.31478
9464,The Life and Mind of Mark DeFriest,2014,Mental Illness,Mental Health Disabilities,New York,New York,United States,29.26778,120.22528
9465,Forget Me Not (Vergiss Mein Nicht),2013,Alzheimers disease,Neurological Disabilities,Stuttgart,Baden-WÃ¼rttemberg,Germany,51.5445552,-2.2799575
9465,Forget Me Not (Vergiss Mein Nicht),2013,Alzheimers disease,Neurological Disabilities,Mexico,,,51.78568,-2.19555
9465,Forget Me Not (Vergiss Mein Nicht),2013,Alzheimers disease,Neurological Disabilities,Baden-WÃ¼rttemberg,,,30.269586,-97.7569927
9465,Forget Me Not (Vergiss Mein Nicht),2013,Alzheimers disease,Neurological Disabilities,Germany,Thuringia,Germany,30.2851494,-97.7339352
9466,My Only Sunshine,2009,Bedridden,Mental Health Disabilities,Istanbul,,Turkey,30.2711286,-97.7436995
9466,My Only Sunshine,2009,Bedridden,Mental Health Disabilities,Turkey,,Turkey,32.7563057,-97.0713679
9467,The Mad Genius,1931,,Physical Disabilities,Burbank,California,United States,37.785834,-122.290215
9467,The Mad Genius,1931,,Physical Disabilities,California,California,United States,30.3128485,-104.0188034
9468,Escape by Night,1937,Blindness,Physical Disabilities,Hollywood,California,United States,26.150654,-97.830981
